builder_id,Builder_name,Builder_ratings
102525.0,SLV,2
100527.0,Keerthi Estates,3
593877.0,Amith Construction,5
568994.0,Gomati,3
103648.0,Myhna Properties,2
100891.0,VARS Builders,2
105472.0,Gunina Realtors and Builders,2
103338.0,Shivaganga Infra,5
514121.0,KR Housing,2
109293.0,Comfort Builders And Developers,5
101808.0,Elite Group,5
103485.0,Sri Mitra Builders,4
103014.0,Sri Gayathri Projects,3
104840.0,NSR,2
110673.0,Neeha Property Markerters,3
104885.0,Sai Shathavartha Group,5
1720740.0,KVR Housing Pvt Ltd,3
101981.0,Definer Group,2
112026.0,Sanjeevini Projects,5
104223.0,VM Constructions,4
100939.0,Rashi,2
101632.0,Sycon,4
101705.0,Arvind,2
102747.0,CMRS Group,2
110143.0,Chamundi Builders,5
102768.0,Value Prop,4
1479091.0,Agastya Builder And Developer,3
106917.0,Vistar Builders And Developers,3
109950.0,Rajarajeshware Builddcon,3
106353.0,Sekhar Developers,2
110176.0,Sri Vani Shelters,2
100734.0,Niranjan Developers,3
100586.0,Aakruti,2
104305.0,Unicca,4
297171.0,Subha Builders,4
104337.0,MG Brothers,3
101286.0,Maratt,4
100047978.0,MSP Group,2
111805.0,White Lotus Lifescapes,5
101382.0,Amrutha Constructions,4
100312676.0,Rsp Infratech,4
100387083.0,Tattvam Ventures,2
100019003.0,Guru Punvaanii Properties,2
100489.0,DRA Group,4
100572724.0,Koustubha Homes,5
100952.0,Adithya,2
1829125.0,Sapthagiri Infra,3
794603.0,Shree Maheshwara Developers,3
108904.0,Hilife Homes,3
109235.0,Innovative Construction,3
105711.0,Sreevaru Constructions,5
100841.0,Jana Jeeva,2
108863.0,Highlife,2
1603961.0,Srk Infra Projects Private Limited,3
264185.0,TGS Constructions,4
100888.0,VRR and Co,2
100008782.0,A Knight Ventures Bangalore,2
108318.0,SVM Builders and Developers,5
107261.0,Living Space Developers,2
1610423.0,JP Housing Corporation,5
109903.0,Unitech Properties,2
607884.0,Maangalya Constructions,3
104398.0,Hilife Developers,4
102105.0,PSR,5
1603581.0,Prisha Properties,2
100762.0,Upkar,2
103075.0,Asian Constructions,3
1886582.0,Vandana Alpyne Projects,4
602283.0,Surya Developers Bangalore,2
102171.0,SPL,4
105298.0,Asha,5
795887.0,SLV Builders Bangalore,5
102007.0,Donata,2
555497.0,Ultimate Civic,3
2122075.0,Sri Reddy Developers,2
574871.0,Imperium Constructions,2
826998.0,Gravity Homes Bangalore,3
107740.0,Marvel Infrabuild,2
548867.0,Bhadra,3
102825.0,Azven Realty,5
105902.0,Karnataka Housing Board,5
105011.0,Pruthvi,4
100256846.0,Sri Balaji Builders Bengaluru,5
100996.0,Jain Housing And Construction,4
101047.0,Aesthetic Constructions,4
1490072.0,Amrutha Rama Constructions,3
101433.0,Golden Nests Builders,4
109269.0,Eco Land,2
2029431.0,Kinglife Infra,4
108507.0,Jayanth,2
104208.0,KPR Realty,2
109530.0,Sri Krishna Builders And Developers,3
102036.0,Prism Properties,3
109436.0,Sree Nandi,5
1488565.0,LKSJR Developer,3
1977093.0,Sri Sumukha Builders,5
1489054.0,SVG Properties,3
105877.0,Purnima,2
1506708.0,Sri Balaji Builder,5
104989.0,President Properties,2
100926.0,Vintage Shelters,4
101722.0,Unique Infrastructure,4
104485.0,Pavithra Builders,5
110610.0,Imperial Builders,5
103291.0,Ashrith Group,5
100633.0,Prime,5
103369.0,Hebron Properties,2
106953.0,JRM Constructions,2
102996.0,KK Developers,3
104221.0,Adonai Shelters,5
103293.0,Richmond Builders,3
103575.0,Global Developers,5
108816.0,Ardente,4
547327.0,Sai Siri Promoters,5
106881.0,GCN,3
107623.0,Saibya Structures Pvt Ltd,5
104623.0,Dhanush Builders,4
569138.0,Karnasree Developers,4
1783244.0,Ramya Buildtech,5
101146.0,Vijay,5
101451.0,Venkatasai,3
112680.0,Indes Projects,5
105471.0,VSR Associates,3
101145.0,VSG Developers,4
1385306.0,N G Developers,4
100426359.0,SLN Infra,5
104371.0,Green City Homes,3
104187.0,Mehta Engineers,4
100203270.0,Ajmera Housing Corporation Bangalore,5
105134.0,Sri SaiRam Group,3
113544.0,Adithya Group,2
100128045.0,Svamitva Infra,4
1613347.0,Ms Bricks AND Milestones,2
1392666.0,RR Construction Bangalore,4
109775.0,Platinum Properties,5
100031291.0,Byrathi Developers,5
110182.0,MDS Properties,3
101137.0,Aashrithaa,2
100008328.0,Sammys Mountain Villas,3
101049.0,R S Developers,5
109353.0,Amrutha,3
1827942.0,Global Greens Builders And Developers,4
100091592.0,Om Enterprises Bengaluru,4
706933.0,Krish Infrastructures,5
1742989.0,Icon Costructions,3
560064.0,Sanvi Properties,5
1156795.0,Akshaj Constructions,2
100516.0,Unicon Shelters,2
100443639.0,Vishwajith Developers,5
104122.0,Aditya Developers Mumbai,4
1398749.0,North East Developers,4
100278043.0,Vardheeni,5
100367770.0,G R Constructions Bengaluru,4
777159.0,Maarq Spaces,4
1984746.0,Cachet Projects,4
100445465.0,Vasudha Projects Bengaluru,5
761163.0,Mahalakshmi Builders And Developers,2
100470352.0,Laavanya Smart Homes,3
109282.0,Sizzle Properties,2
107456.0,Birla Apple,5
102204.0,Tirumala Group Bangalore,2
113808.0,Navanaami,3
604057.0,Sri Sai Builders Horamavu Bangalore,5
100680.0,Alliance Group,3
740077.0,SB Urbanscapes,5
110485.0,RV Shelters,4
100855.0,Indaus Construction,4
109224.0,Gajanana,3
103290.0,Zahids Properties,2
107719.0,Classic Groups,4
1713041.0,Medini Developers,5
111119.0,Om Shakthi Nandini Construction,5
100430718.0,Shettys Group,5
109168.0,Srimitra,4
1253399.0,Lennar Infra,3
2160641.0,Amaravathi Builders,2
317927.0,Sharda Housing,3
575077.0,Mangala Properties,5
100191198.0,Mythri Buliders,3
106816.0,Panchmukhi Infrastructure,2
263879.0,Ecolife,4
607891.0,Ecolife Developers Bangalore,5
1742927.0,AR Group Bangalore,4
1253620.0,Sona Heights,4
595459.0,Aryan Builders And Developers Bangalore,3
100850.0,Surakshaa Homes,2
100553.0,Value Designbuild,5
569016.0,Seven Hills Constructions,4
100303275.0,Aishwarya Green Nest Properties,5
1604891.0,Shreeshaila Infra,5
100874.0,CMRS Enterprises,5
592068.0,ARS Properties Bangalore,5
102908.0,Sai,5
1489470.0,Ubercorp Infrastructure,2
106501.0,Ambiience Projects,4
575014.0,Rajan Group,3
101747.0,Ranka Group,3
100849.0,Kataria Builteck,3
104620.0,Innovative Constructions,5
100643.0,Columbia Group,5
101131.0,Esther,3
105195.0,Shine,3
108026.0,Home Land Builders And Developers,2
103951.0,Sapthagiri Builders,4
100507.0,Foyer Group,5
109691.0,Govianu Wealth Management,3
263085.0,TATA Housing Development Co Ltd,3
307999.0,Eswar,5
569030.0,Sukhavasa Homes,2
110635.0,Swathi,2
111308.0,Sai Shakthi,3
108672.0,Radiant Constructions,4
110670.0,Standard Construction Company,3
101129.0,ACAS,2
105056.0,Atlantis Builders,4
108270.0,Neev Avantgarde,2
569013.0,Janaadhar India,4
104386.0,SLV Developers,4
558618.0,Man,4
1628195.0,AR Developers And Builders,4
567722.0,VBHC Value Homes,2
102566.0,Sri Krishna Developers,3
104400.0,Shri Aruna Constructions,2
798976.0,KLSR Urban Properties,3
263004.0,Hiranandani Builders,3
593921.0,Fusion 4 Construction,2
100752.0,Deccan Group,2
1602392.0,Sai Kiran Constructions,2
1873847.0,Mitraa Properties,4
104278.0,PR,3
100018334.0,Urban Shelters Bangalore,2
106948.0,S Balan,2
106441.0,Krishnaja Constructions,4
109231.0,Akshaya Estates,5
103799.0,ISR Constructions,4
100054537.0,Prathika Builders And Developers,3
103113.0,Aditi Constructions,2
574876.0,A N Builders And Developers,5
104940.0,SV Infra,3
100063311.0,United Developer Bangalore,2
100517376.0,Navarathan Construction,3
111656.0,Pragna,2
107901.0,NCN,3
640070.0,Anand Group Builders And Developers Banglore,4
104613.0,Mathapathi Construction,3
102957.0,First Homes,2
1502894.0,Surendra Babu P,5
105600.0,Silicon,5
1893777.0,Aishwarya Buildcon Developers Bangalore,5
103421.0,Bhagyashree Developers,4
100378506.0,Bhavya Constructions Bengaluru,2
100072205.0,Mangala Developers,2
100093021.0,North East Reality Ventures,5
1495321.0,Arihant Developers Bangalore,2
100051.0,SJR Group,3
1987479.0,Shirdi Sai Constructions,3
100091271.0,Shubhakshta Builders And Developers,5
100091287.0,Sai Developers Bengaluru,2
1904722.0,ROI Builders,4
100379903.0,Priyanka Developers Bangalore,4
108926.0,MS Shelters,2
110947.0,RM Developers,5
110417.0,MRS,3
1604229.0,Jeevanadi Estates Private Limited,5
1601480.0,D Anand Naidu,4
575046.0,Rooted Shelters,3
100743.0,Gold,2
100501.0,K Raheja Realty,2
574883.0,Well Home Developers,3
100075377.0,Sahasru Properties,5
100570.0,Narayan,5
106575.0,Cauvery Estates,3
629204.0,DEC,2
112226.0,Vaishnavi Group,3
102859.0,Saravana Buildwell,2
575005.0,VSPL,5
103341.0,AMR Housing,3
780153.0,Prajwal Promoters,3
100004339.0,Aditya Township,4
1634298.0,Sreemali Properties,4
101242.0,Akash Homes,2
101619.0,Kiran and Kashi Constructions,5
830164.0,MM Construction,3
100597.0,ETA Star,5
100159043.0,PSR Builders and Developers,3
102911.0,Bhumi Construction,2
102895.0,Sai Associates,4
100647.0,Mahaghar,2
638071.0,Inspira,4
571270.0,Roshan Properties,4
103823.0,Heritage Homes,2
101125.0,Peninsula Infra,4
102775.0,VV Developers,3
110633.0,Krishnaleela builders,2
100379810.0,Shri Balaji Builders Bangalore,4
2081959.0,MM Destiny Developers,3
2253369.0,Glifecare Marketing,2
561060.0,Sparrow,3
555092.0,Sri Vyshnavi Constructions,2
104103.0,Sai Paryavaran Constructions,4
107894.0,S And S Group,2
104219.0,Sai Teja Constructions,5
100094901.0,Sai Skanda Builders And Developers,3
100077658.0,BSS Builders and Promoters,4
100431.0,Rainbow Properties,2
561028.0,Vikhyath,3
100942.0,Sai Raghavendra,4
100764.0,Duo Associates,4
1608157.0,Sunka Reddy Constructions Pvt Ltd,2
602314.0,SRC Divakars,4
104831.0,Pragathi Developers,2
100372.0,Rohan Builders And Developers,5
101429.0,BSR,5
100574.0,Paras group,2
2181743.0,United Infrastructures,3
110669.0,Naksha,3
109388.0,Cubatic Shimul,4
102866.0,Pushpam,2
108447.0,ARS,5
112982.0,Sai Charita,5
1602225.0,Aaptha Ventures,2
101402.0,Bindu,2
100069412.0,GR Infrastructure,2
105601.0,Galaxy Developers,4
100711.0,Hinduja Holdings,3
593863.0,Sarovar Constructions,5
107914.0,Vestaa Groups,5
104331.0,Janaadhar Builder,3
103235.0,Srivari Infrastructures,5
100011027.0,V And K Developers,3
108860.0,Gokulam,2
1786421.0,SKH Estates And Developers,5
1857710.0,Ridhi Ventures,4
105884.0,NR Infra Developers,4
105672.0,Virat Group,5
102898.0,Adithi,4
569126.0,Ashirwaadh Builders,5
569047.0,Janapriya Engineers Syndicate Builders Bangalore,2
1711965.0,SV Edifice Pvt Ltd,5
574939.0,Sucasa Builders,2
101362.0,Fortune Group,4
103200.0,Neo Homes,2
102903.0,i1,4
100043217.0,Chancellor Developers,4
100069370.0,ARR Constructions,3
103157.0,Shivashakthi,4
100745.0,Pyramid Developers,3
568972.0,Husaini Builders,5
101074.0,Srivathsa Constructions,4
102188.0,Vijaya Bhaskara,2
106370.0,Indus,4
107850.0,Time And Space Group,2
2095531.0,Sri Shigra Constructions,2
102755.0,Sumukha Constructions,4
292121.0,VL Infra,4
103296.0,Eternity Structures,2
106372.0,Sathya Sai Promoters,2
109521.0,Shri Sai Balaji,2
593871.0,Aadidevs Developers,2
100588.0,Suavity,2
100157829.0,VRL Homes,5
103279.0,Landmark Homes,2
107593.0,Sai Developers Bangalore,3
107642.0,Sierra Constructions,3
107852.0,LN Constructions,3
110503.0,Disha Dwellings,2
794173.0,Creative And Srivaru Builders,3
571255.0,K Jayaraj Group,3
109373.0,Wright Spaces,5
103086.0,Suraksha Properties,3
109989.0,Bhumika Builders,3
822694.0,SR Suvarna Developers,2
108010.0,VBM Builders,2
113562.0,RKM Properties,4
104192.0,Chalukya Developers,4
100541.0,Coevolve Estates,5
102229.0,Kay Arr And Co,2
2110609.0,Seven Hills Developers,4
110773.0,Thipparthi,5
1875709.0,Sohan Developers,5
110192.0,Gaana,2
105383.0,Vishnu Sri Builder,2
108110.0,Avani,3
103057.0,Cansa,3
1157035.0,SK Builders And Developers Bangalore,5
593864.0,Indu Builders and SV Constructions,3
104284.0,Sree Properties,3
100585.0,Aryan,3
108076.0,Samaya Structures,2
604611.0,Samk Infra Bangalore,4
110594.0,Kwality,4
110665.0,Sai Srinidhi,2
102765.0,Vaishnavi Constructions,5
100858.0,Elite Properties,3
103580.0,Riches Builders,4
111658.0,Siri Housing,2
102964.0,Active Estates,3
100717.0,Aspen,4
553448.0,South West Group,4
100863.0,Green Environs,3
570471.0,Everjoy Properties,3
102556.0,Soul Space,5
1783046.0,Srishigra Builders Developers,3
106242.0,Bhoomija Developers,2
113554.0,Milestone Builders,5
100343563.0,Oraiyan Groups,5
100653.0,Anugraha Builders,2
548066.0,Guruva Properties,2
1607968.0,Royale Township,5
101164.0,ChandraKantha,5
102829.0,Shriram Land,5
102260.0,AVS Villas,3
110403.0,Clear Title,3
112998.0,Vaishnavi Properties,4
103591.0,SKR Group,5
574977.0,Virinca Projects,5
103734.0,S And S Properties,4
106235.0,Purva City Group,3
110415.0,Platinum Developers,3
109294.0,Nandaavana,3
107072.0,Garudadri Properties,2
1446217.0,Royaal Infrastructures,4
1504383.0,Sai Reniit Projects,2
100521587.0,Infinity Builders And Developers Bengaluru,4
104810.0,Mayances Construction,5
100716141.0,Poovai Constructions,3
100622184.0,Anugraha Gated Community,3
100343151.0,Maxworth Properties,3
101592.0,GT Housing,2
113217.0,Nova Life Space,3
1150124.0,Asset Tree Homes,5
1795976.0,Sameera Estates Pvt Ltd,5
319135.0,Raunaq Foundations,3
100775.0,VGN Projects Estates,4
102226.0,Manju Groups,5
100473.0,The Nest Builders,2
1766993.0,MP Developers,3
1416312.0,Royal Land And Developers,3
109273.0,GP Homes,3
101161.0,Navins Housing,4
103984.0,Hansa Estate,2
2065995.0,Ashwath Homes,2
100447357.0,Silversky Builders,5
100015392.0,Bluemoon Properties,4
113137.0,LML Homes,2
269468.0,Greenway Construction,4
100466.0,KG Builders,4
103316.0,Sri City Developers,3
1897764.0,Arun Excello Homes,4
2033986.0,Urbando Housing,5
1717798.0,Stone And Acres Property Developers,3
102259.0,Jones Foundations,4
638812.0,DAC Homes Chennai,5
592375.0,Budget Housing,4
100708119.0,Lifestyle Housing and Infrastructure,4
112309.0,Jansen Infrastructure,4
100100257.0,Traventure Homes,3
108017.0,Poojaa Foundation,2
108961.0,Bharathi Construction,4
100462637.0,SOUTHINDIA PROPERTIES,2
100209404.0,Naaghappa Shelters Chennai,5
100441.0,Isha Homes,3
103424.0,BLB Estates,2
109707.0,VGK Builders,5
101379.0,Pearl,4
100165286.0,JK Group Chennai,5
100467.0,Malles Constructions,4
103571.0,Marutham Group,3
100530276.0,RDB Realty And Infrastructures Limited,3
100463.0,Adityaram Properties,3
100141014.0,EK Realtors,3
100549236.0,Sai Sravanthi Infra Projects,5
573457.0,Dugar Housing Builders,2
108225.0,MS Charan Builders,3
112575.0,Appaswamy Real Estates,3
104137.0,SB Properties,3
110498.0,Naaghappa Shelters,4
100517226.0,A K Builders,2
567630.0,Avittam Homes,4
100553512.0,Sri Jaishanthi Projects Pvt Ltd,5
1882529.0,Viva Housing,4
100476213.0,Anugraha Builders Chennai,4
101811.0,Shree Ayshwarya Foundations,5
103971.0,Viswak,4
100601.0,Vijay Shanthi,3
103327.0,Steps Stone Promoters,4
263928.0,Ramcons,2
107307.0,Sankar And Ganesh Builders,3
106162.0,Bluewall Homes,3
101813.0,India Builders,3
101163.0,Plaza Group,2
101567.0,Pushkar Properties,5
100978.0,Ceebros,4
100997.0,Kgeyes Residency,5
104399.0,Maha Builders,5
100144067.0,Shah Realtors,4
101478.0,Green Peace,4
101528.0,Dugar Homes,4
106157.0,Sakthi Vinayagar,2
2174130.0,Sri Hari Developers,4
101247.0,Newry Properties,2
101549.0,Macro Marvel,2
1438774.0,F K Constructions,4
100604.0,TVH,3
100384130.0,MS Land Promoters,2
100337192.0,JKL Builders,5
570514.0,Sri Chakra,5
102090.0,Urban Tree Infrastructures,5
573450.0,R U Constructions,2
100607.0,Akshaya Homes,4
104362.0,SM Builders Promoters,5
101510.0,Harini,2
100784.0,AGP Homes,4
100776.0,Wisdom Properties,5
103345.0,Oyester Homes,2
103114.0,Columbia Pacific,5
103696.0,Ben Foundations,4
1147520.0,Sankar Infraprojects Pvt Ltd,4
110020.0,Abhimanyu Garden Housing,5
100612.0,Doshi Housing,3
100474.0,Sidharth Foundations And Housing,5
103224.0,Sai Care,4
567632.0,Amarprakash Builders,4
102304.0,JKB,5
278927.0,Vishnoo Builders,2
102811.0,Shantiniketan,5
573566.0,Chenthur Homes Group,5
103527.0,RB Foundations,2
110603.0,Samruddhi Reality,3
100337320.0,Krish Housing And Properties Chennai,2
110213.0,Sugal and Damani Foundations,4
103800.0,Kochar Homes,5
104416.0,Propshell Business Solutions,3
100577682.0,Pinnacle Foundation,5
104821.0,S Promoters,5
100729457.0,Siva Estates,4
100729005.0,Vanaj Infrastructure,2
100461.0,Crest Homes,3
1154522.0,Urbanrise Projects,3
736735.0,RR Homes,4
567663.0,NSB Homes,4
100530017.0,Gajaa Properties,3
103945.0,Srikaram,2
100048525.0,MR Builder Chennai,5
100506824.0,JVP Housing,2
101014.0,VGP Housing,2
100288339.0,Aura Homes,4
100565738.0,Astalakshmi Construction,2
100662053.0,KKR Builders Chennai,3
100322028.0,Landster Projects,2
100541203.0,Grey Solid Construction,4
100321602.0,Thansiya Foundation,5
1388254.0,Meera Homes Chennai,4
100533955.0,Harinee Constructions,5
100564070.0,CSK Homes Chennai,4
100706864.0,Cedar Foundations,5
100003327.0,Jehovah Builders,3
113406.0,KKR Builder,5
106357.0,Vasan Homes,2
100031684.0,Adiyogi Promoters,3
832474.0,Metro Homes,3
100581369.0,Rohini Property Developers,2
100385893.0,Fairdeal Construction Chennai,4
100563828.0,VK Builders,5
100135062.0,Vencer Projects,5
100550732.0,Fortune Constructions Chennai,2
104860.0,Maha Flats,5
110954.0,MS City Makers,3
100493931.0,2RV Promoters,3
103536.0,Madras City Properties,2
100561800.0,Tmt Shahirabanu,3
100554175.0,Mohit Promoters,5
100545966.0,Nithya Homes,4
107105.0,RP,4
103257.0,Right Angle Properties,3
100071302.0,Dream Housing And Properties,5
2223283.0,Vasiyam Homes,3
100548316.0,Real Trend Constructions,4
2065614.0,Raghavendra Promoters,5
100203703.0,Sai Homes Sembakkam,5
104594.0,Priya Constructions,5
100511641.0,SS Constructions Kovur,2
101557.0,Asvini,5
2015778.0,MLR Promoters,5
100477956.0,GKS Properties Pvt Ltd,5
735523.0,Interspace Property Developers,3
100670885.0,Al Mecc India,4
102471.0,Rajkham,5
100544288.0,DRA Homes Chennai,5
100326366.0,Value Reality,4
100296282.0,Value Realitty,5
1719613.0,Value Properties,4
316053.0,Sapthrishi Buildcon,4
100618524.0,RC Construction Chennai,5
1876731.0,Stellar Developer,2
101562.0,Lancor Holdings,4
100074292.0,Staar Homes,4
2105778.0,Sri Manishaa Homes,2
101892.0,True Value,2
100193973.0,Propconnect Homes,3
100552801.0,Right Choice Associates,4
1943099.0,Samprathy Developers,4
100538925.0,Arjun Developers Chennai,5
100494271.0,Srinivasa Builders Chennai,5
100681563.0,JK Foundation,5
100494193.0,Sathiyam Housing,2
100565353.0,Rhiyara Estates,4
109152.0,Ankur Foundations,4
101488.0,Landmark Construction,3
100141039.0,PKS Housing And Developers,4
100498.0,Arihant Foundation And Housing,2
262316.0,Sri Vignesh Propertees,4
101251.0,DABC,2
110204.0,Vishaka Constructions,4
100354628.0,Reda Projects,2
102374.0,Jayam Foundations,5
100228731.0,Shelter Castle,2
100191457.0,AVR Homes,5
100574963.0,Nakshatra Groups Chennai,5
101737.0,BBCL,3
103804.0,Shree,3
101746.0,S And S Foundations,3
100437.0,Arun Excello Constructions LLP,4
100782.0,Prince Foundations,4
708459.0,Premier Housing And Properties,3
100561487.0,Shaan Properties,3
1911477.0,Santha Developers,5
100600322.0,GR Builders Chennai,4
100564153.0,J R Builders Chennai,4
100473154.0,G K Promoters,3
100558487.0,SSC Promoterss,3
570772.0,Mahayogam Homes,2
567738.0,KPN Promoter,5
100508780.0,Right Angle Infra Chennai,2
603437.0,St Angelos VNCT Ventures,3
746918.0,Aradhana Builder,2
100462702.0,Namrathaa Construction,4
670640.0,Hiranandani Communities,5
100544362.0,JMR Builders Chennai,5
110396.0,Sarvajith Royal Shelters,2
100565321.0,Samee Dream Properties,2
570770.0,UG Constructions,4
103310.0,Vijay Raja Homes,3
1553981.0,Creative Township Developers,4
101824.0,Vesta Builders,3
567674.0,Viswams Sudharsan Homes,5
100778.0,Golden Homes,4
573486.0,Newry Builders,3
102227.0,Adroit Urban Developers,5
570761.0,Vijaya Nirmala Builders,2
100624.0,S and P Foundation,2
573850.0,Propeagle,5
101949.0,Fomra Housing,5
553453.0,RMK Constructions And Housing,4
106547.0,Altis Properties,2
612958.0,Indus Alliance,4
100003569.0,Nahata Homes LLP,2
103385.0,Tulive GK Shetty,5
1819347.0,Alliance Budget Housing India,3
100318266.0,Sri Developers Kolathur,2
101519.0,Voora Property,3
100480.0,Royal Splendour,2
100343479.0,Sameera Land Developers,2
103182.0,Ramky Wavoo Developers,5
109023.0,Krishna Constructions Chennai,2
112185.0,Rose Garden Colonisers,2
1147489.0,Eeshani Builders,2
100206535.0,RK Construction Chennai City,3
104908.0,JS,4
573847.0,Besh Homes,4
100205206.0,DLF Home Developers,2
101668.0,Sumanth,4
105514.0,Avigna Properties,4
100470554.0,Venster Interiors,4
552597.0,GV Construction,5
100015564.0,Emerald Haven Development,4
100581.0,SPR Group,2
100209493.0,Hitech Housing And Properties,4
100379044.0,Risland Holdings,4
1456755.0,Pragnya,2
104068.0,Lifestyle Housing,4
100023394.0,Nutech Associates,2
100545440.0,G Square Realtor Pvt Ltd,5
102363.0,Varsha Homes,4
590379.0,Maa Bhoomi Developers,3
109080.0,Akshaya,4
101015.0,Land Marvel,4
100052769.0,Shriprop Properties,3
1286089.0,SPRRG Constructions,5
102193.0,Baashyaam Constructions,5
614729.0,Elite Estate,2
102021.0,Bhaggyam Constructions,4
553800.0,Lokaa Developers,2
810125.0,Kara Property Ventures,3
100244999.0,Pillars Property Developers,4
261456.0,Concordia,3
103943.0,Ruby Builders And Promoters,2
100392188.0,Elite Estates Chennai,2
100148809.0,G Square Housing,3
102452.0,Shree Foundations,2
567710.0,South India Shelters Builders,2
109982.0,Rohaan Constructions,2
100557295.0,GS Builders Chennai,5
101209.0,Majestic Homes,4
100108431.0,Golden Nest Realtors,2
573513.0,Mithun Homes and Realestate,4
562479.0,Vishnu Realty Chennai,5
789587.0,MC Builders Chennai,4
100285821.0,Vishnu Foundation,4
100128788.0,M C Builder,5
1911914.0,Ashwin Apartment,5
107135.0,Vishwak Properties,3
103334.0,Dev Appartments,2
107174.0,Suryavardhan Estates Pvt Ltd,3
104065.0,ASV Constructions,3
100443.0,Vaikund,5
2226453.0,Hi Tech Properties,4
104200.0,Featherlite Developers,5
100438.0,XS Real Properties,5
100217505.0,Sri Matru Promoters,3
100837.0,Devinarayan,5
588801.0,Tirupatiyar,2
105475.0,Sri Vari,4
101245.0,Ramaniyam Real Estates,5
104258.0,Sri Raghavendra Foundation,4
102063.0,Nahar Group,2
106170.0,Creations Promoters,5
100383368.0,Prop Spaces,4
574989.0,DRA Projects Builders,3
100305163.0,Oasis Grace Engineering Projects,5
103384.0,Accord Housing,5
100172933.0,Adir Enterprises,2
107228.0,Pragnya Advisors,5
2196567.0,Olympia Merlin Developers,4
101516.0,Deccan Estates,3
756874.0,Blucon Superstructures,3
101359.0,Sreenivas Housing,5
100333044.0,Arc Developers Chennai,2
100438385.0,Iyra Properties,3
101178.0,PS Srijan Developers Chennai,3
739828.0,Bharathi Homes And Realtors,2
100785.0,South India Shelters,4
104502.0,Sreerosh,2
104904.0,ICIPL,2
100548336.0,Real Homes Chennai,4
100400577.0,Mahalakshmi Enterprises,3
100059826.0,Golden Orb Developer,4
101548.0,Elegant Constructions,3
100037369.0,Srinivasa Builders,4
105594.0,AHFL,4
107539.0,Indira Projects And Developments Pvt Ltd,4
567774.0,Sharan Promoters,5
102088.0,Cornerstone,2
739784.0,Swastikk Homes,5
100454.0,Hirco,3
100346236.0,R Senthil Kumar,5
104605.0,Green Nest Properties,4
112746.0,Express Exclusive,4
570747.0,CM Promoters,2
101798.0,SP Homes,5
1733222.0,Sri Ayyan Homes,2
593480.0,Sivarams Builders,5
100550906.0,Vep Builders,3
108099.0,Bhoomi And Buildings,5
633507.0,RS Chennai,2
570758.0,Raamaa Associates Builders,2
101640.0,Pace Builders,2
2146818.0,Great Heights Developers,5
1400838.0,Maruthi Builder,2
1560391.0,NXG Homes India,4
100556577.0,Ganesh Constructions And Promotors,5
1565366.0,Mantri Developers,4
100060228.0,Preetha Foundation,4
1550416.0,Sri Balajis Build Tech,3
100777.0,Agni Estates,5
100278113.0,Built Tech Associates,2
563320.0,Sree Sai,3
298432.0,Prime Lifespace,4
101886.0,Emami Infrastructure,3
101195.0,Sowjanya Constructions,2
591337.0,Sumangali,2
1668806.0,SK Builders Chennai,3
573592.0,Sumanth And Co,4
106323.0,Stone Bridge,4
100127950.0,Zest Buildtek Promoters,5
2052359.0,JG Property Developers,4
608084.0,Claritas,4
1991533.0,GP Constructions,3
105709.0,KG 5,2
102103.0,Nu Tech Associates,2
100065320.0,GIG Constructions,5
1975575.0,Ocean Life Spaces India,3
100555040.0,Thiru M G Radhakrishnan,5
101874.0,Gee Ge Structurals,5
1886715.0,Grand Magnum,4
1961392.0,Badhri Builders,4
100320882.0,Elite Builders And Developers Chennai,3
110359.0,Arham Builders,3
573780.0,Elite Homes Builders,3
102476.0,Rock Construction,4
278497.0,Investin Homes,4
100308679.0,Blossom Brickks Lands And Homes,5
504524.0,Lakshmi Construction,5
101016.0,Natwest,4
107241.0,L and T Housing Finance,5
104303.0,Sumangali Residences,3
100554173.0,Verify Homez,5
104897.0,Oliyas,3
100586813.0,PB Flat Promoters,4
100293971.0,Foshan Infrastructure,5
102463.0,Salma Constructions,5
109773.0,VNR Homes,5
100100822.0,Yoghalaya Reals,4
105740.0,Icons Realtors,4
100361570.0,Logesh Homes,4
101462.0,Real Value Promoters,2
100003270.0,Thiru J Ashwin,4
104297.0,Revathy,3
100544280.0,Thiru P Venkatesan,3
101200.0,Rajparis Civil,4
101127.0,Vishranthi Homes,3
100334889.0,Thiru R Sivaprakasam,4
573567.0,Raj Housing And Estates,2
106532.0,Saradeuz Realty Constructions,2
100504526.0,Shaja Assets Creators,3
100187088.0,Staar Homes Chennai,3
109917.0,Lavinikas Infrastructure,5
109489.0,Amazze,4
573706.0,Sri Lakshimi Homes,4
278760.0,Vanavil Estate,5
100507200.0,Nelson Builders,2
108228.0,Googol Realty,5
108582.0,Green Wealth Estate,2
103435.0,Sri Lakshmi Ram,4
100048676.0,Mantra Projects,2
2116221.0,Pearl Constructions Chennai,4
502899.0,Anirudh,5
100546639.0,Abris Homes,2
100564454.0,Tmt M Malliga,5
100067812.0,DCC Promoters,2
101193.0,RKN Constructions,5
100793.0,Nahar Foundations,3
103205.0,Potential Constructions,2
102013.0,Sushen Constructions,4
102504.0,Praneel Developers,5
106839.0,KVR Builders,3
101707.0,Annai Builders Real Estate,2
101181.0,Jamals,3
100879.0,DS Kulkarni Developers Limited,3
573806.0,Classius Construction,2
